Mouse gene name,Mouse gene stable ID,Mouse homology type,Gene stable ID,Gene name
Grtp1,ENSMUSG00000038515,ortholog_one2one,ENSGALG00000016828,GRTP1
Sphkap,ENSMUSG00000026163,ortholog_one2one,ENSGALG00000002974,SPHKAP
,,,ENSGALG00000049355,gga-mir-12256
Ttc39c,ENSMUSG00000024424,ortholog_one2one,ENSGALG00000015064,TTC39C
H4c4,ENSMUSG00000061482,ortholog_many2many,ENSGALG00000042491,
H4c1,ENSMUSG00000060093,ortholog_many2many,ENSGALG00000042491,
H4c8,ENSMUSG00000060981,ortholog_many2many,ENSGALG00000042491,
H4f16,ENSMUSG00000096010,ortholog_many2many,ENSGALG00000042491,
H4c3,ENSMUSG00000060678,ortholog_many2many,ENSGALG00000042491,
Hist1h4n,ENSMUSG00000069305,ortholog_many2many,ENSGALG00000042491,
H4c9,ENSMUSG00000060639,ortholog_many2many,ENSGALG00000042491,
Hist1h4m,ENSMUSG00000069306,ortholog_many2many,ENSGALG00000042491,
H4c11,ENSMUSG00000067455,ortholog_many2many,ENSGALG00000042491,
Ccdc84,ENSMUSG00000043923,ortholog_one2one,ENSGALG00000007689,CCDC84
Anapc4,ENSMUSG00000029176,ortholog_one2one,ENSGALG00000014378,ANAPC4
Sap130,ENSMUSG00000024260,ortholog_one2one,ENSGALG00000002070,SAP130
Rbp7,ENSMUSG00000028996,ortholog_one2one,ENSGALG00000002637,RBP7
H1f6,ENSMUSG00000036211,ortholog_many2many,ENSGALG00000037167,HIST1H103
Zranb2,ENSMUSG00000028180,ortholog_one2one,ENSGALG00000011340,ZRANB2
Lpin3,ENSMUSG00000027412,ortholog_one2one,ENSGALG00000055078,
Nmnat1,ENSMUSG00000028992,ortholog_one2one,ENSGALG00000043318,NMNAT1
Mfn1,ENSMUSG00000027668,ortholog_one2one,ENSGALG00000041873,MFN1
Bcl9l,ENSMUSG00000063382,ortholog_one2one,ENSGALG00000007685,BCL9L
Tpt1,ENSMUSG00000060126,ortholog_one2one,ENSGALG00000028872,TPT1
Aff4,ENSMUSG00000049470,ortholog_one2one,ENSGALG00000030147,AFF4
,,,ENSGALG00000000309,
Fam210b,ENSMUSG00000027495,ortholog_one2one,ENSGALG00000007771,FAM210B
Gcfc2,ENSMUSG00000035125,ortholog_one2many,ENSGALG00000054245,
Gask1b,ENSMUSG00000027955,ortholog_one2one,ENSGALG00000042411,GASK1B
Bop1,ENSMUSG00000022557,ortholog_one2one,ENSGALG00000053353,BOP1
Klhdc4,ENSMUSG00000040263,ortholog_one2one,ENSGALG00000037315,KLHDC4
Arhgap32,ENSMUSG00000041444,ortholog_one2many,ENSGALG00000049550,
H4c4,ENSMUSG00000061482,ortholog_many2many,ENSGALG00000048097,
H4c1,ENSMUSG00000060093,ortholog_many2many,ENSGALG00000048097,
H4c8,ENSMUSG00000060981,ortholog_many2many,ENSGALG00000048097,
H4f16,ENSMUSG00000096010,ortholog_many2many,ENSGALG00000048097,
H4c3,ENSMUSG00000060678,ortholog_many2many,ENSGALG00000048097,
Hist1h4n,ENSMUSG00000069305,ortholog_many2many,ENSGALG00000048097,
H4c9,ENSMUSG00000060639,ortholog_many2many,ENSGALG00000048097,
Hist1h4m,ENSMUSG00000069306,ortholog_many2many,ENSGALG00000048097,
H4c11,ENSMUSG00000067455,ortholog_many2many,ENSGALG00000048097,
,,,ENSGALG00000025160,gga-mir-1614
Ptger3,ENSMUSG00000040016,ortholog_one2one,ENSGALG00000023142,PTGER3
,,,ENSGALG00000025639,
Snrpd3,ENSMUSG00000020180,ortholog_one2one,ENSGALG00000006596,SNRPD3
,,,ENSGALG00000049032,gga-mir-2985-2
,,,ENSGALG00000044226,
Ammecr1l,ENSMUSG00000041915,ortholog_one2many,ENSGALG00000026728,
Pga5,ENSMUSG00000024738,ortholog_many2many,ENSGALG00000003435,PGC
H3c13,ENSMUSG00000074403,ortholog_one2many,ENSGALG00000051325,
H3c2,ENSMUSG00000069267,ortholog_one2many,ENSGALG00000051325,
Kctd4,ENSMUSG00000046523,ortholog_one2one,ENSGALG00000016975,KCTD4
Zhx3,ENSMUSG00000035877,ortholog_one2one,ENSGALG00000039155,ZHX3
Dock11,ENSMUSG00000031093,ortholog_one2one,ENSGALG00000006017,DOCK11
Klhl32,ENSMUSG00000040387,ortholog_one2one,ENSGALG00000015517,KLHL32
Sdk2,ENSMUSG00000041592,ortholog_one2one,ENSGALG00000031895,SDK2
Nup50,ENSMUSG00000016619,ortholog_one2many,ENSGALG00000014222,NUP50
1700123L14Rik,ENSMUSG00000072878,ortholog_one2many,ENSGALG00000014222,NUP50
Cxcr5,ENSMUSG00000047880,ortholog_one2one,ENSGALG00000007675,CXCR5
,,,ENSGALG00000028489,
Slc25a16,ENSMUSG00000071253,ortholog_one2one,ENSGALG00000004065,SLC25A16
Ammecr1l,ENSMUSG00000041915,ortholog_one2many,ENSGALG00000050605,
H3c3,ENSMUSG00000069310,ortholog_one2many,ENSGALG00000035244,
,,,ENSGALG00000006588,
Pdia4,ENSMUSG00000025823,ortholog_one2one,ENSGALG00000043006,PDIA4
Ndufaf5,ENSMUSG00000027384,ortholog_one2one,ENSGALG00000020729,NDUFAF5
,,,ENSGALG00000027468,gga-mir-6682
,,,ENSGALG00000003345,
Rheb,ENSMUSG00000028945,ortholog_one2one,ENSGALG00000039880,RHEB
Dctd,ENSMUSG00000031562,ortholog_one2one,ENSGALG00000010674,DCTD
H4c4,ENSMUSG00000061482,ortholog_many2many,ENSGALG00000047126,
H4c1,ENSMUSG00000060093,ortholog_many2many,ENSGALG00000047126,
H4c8,ENSMUSG00000060981,ortholog_many2many,ENSGALG00000047126,
H4f16,ENSMUSG00000096010,ortholog_many2many,ENSGALG00000047126,
H4c3,ENSMUSG00000060678,ortholog_many2many,ENSGALG00000047126,
Hist1h4n,ENSMUSG00000069305,ortholog_many2many,ENSGALG00000047126,
H4c9,ENSMUSG00000060639,ortholog_many2many,ENSGALG00000047126,
Hist1h4m,ENSMUSG00000069306,ortholog_many2many,ENSGALG00000047126,
H4c11,ENSMUSG00000067455,ortholog_many2many,ENSGALG00000047126,
Cers6,ENSMUSG00000027035,ortholog_one2one,ENSGALG00000010902,CERS6
Ints7,ENSMUSG00000037461,ortholog_one2one,ENSGALG00000009843,INTS7
Cth,ENSMUSG00000028179,ortholog_one2one,ENSGALG00000011331,CTH
Aopep,ENSMUSG00000021458,ortholog_one2one,ENSGALG00000040796,AOPEP
,,,ENSGALG00000017804,Y_RNA
,,,ENSGALG00000016826,
Emcn,ENSMUSG00000054690,ortholog_one2one,ENSGALG00000046550,
Gcfc2,ENSMUSG00000035125,ortholog_one2many,ENSGALG00000054616,
Jph3,ENSMUSG00000025318,ortholog_one2one,ENSGALG00000029424,JPH3
H1f6,ENSMUSG00000036211,ortholog_many2many,ENSGALG00000031159,HIST1H110
Gnb4,ENSMUSG00000027669,ortholog_one2one,ENSGALG00000008983,GNB4
,,,ENSGALG00000017803,Y_RNA
Gdi1,ENSMUSG00000015291,ortholog_one2many,ENSGALG00000008169,GDI1
Gdi2,ENSMUSG00000021218,ortholog_one2many,ENSGALG00000008169,GDI1
,,,ENSGALG00000016499,
P2rx7,ENSMUSG00000029468,ortholog_one2one,ENSGALG00000003863,P2RX7
Crygn,ENSMUSG00000038135,ortholog_one2one,ENSGALG00000006189,CRYGN
Polr2d,ENSMUSG00000024258,ortholog_one2one,ENSGALG00000002057,POLR2D
Phf21b,ENSMUSG00000016624,ortholog_one2one,ENSGALG00000014218,PHF21B
Ankrd13c,ENSMUSG00000039988,ortholog_one2many,ENSGALG00000031210,
,,,ENSGALG00000025393,Y_RNA
H2bc1,ENSMUSG00000050799,ortholog_one2many,ENSGALG00000049751,
,,,ENSGALG00000049629,
Mms22l,ENSMUSG00000045751,ortholog_one2one,ENSGALG00000015513,MMS22L
Wdr33,ENSMUSG00000024400,ortholog_one2many,ENSGALG00000052210,
Gtf2f2,ENSMUSG00000067995,ortholog_one2one,ENSGALG00000016974,GTF2F2
H2ac21,ENSMUSG00000063689,ortholog_one2many,ENSGALG00000049859,H2AFJ
H2ac20,ENSMUSG00000068855,ortholog_one2many,ENSGALG00000049859,H2AFJ
Slc34a2,ENSMUSG00000029188,ortholog_one2one,ENSGALG00000014372,SLC34A2
Wwc2,ENSMUSG00000031563,ortholog_one2one,ENSGALG00000010668,WWC2
H4c4,ENSMUSG00000061482,ortholog_many2many,ENSGALG00000053262,HIST2H4B
H4c1,ENSMUSG00000060093,ortholog_many2many,ENSGALG00000053262,HIST2H4B
H4c8,ENSMUSG00000060981,ortholog_many2many,ENSGALG00000053262,HIST2H4B
H4f16,ENSMUSG00000096010,ortholog_many2many,ENSGALG00000053262,HIST2H4B
H4c3,ENSMUSG00000060678,ortholog_many2many,ENSGALG00000053262,HIST2H4B
Hist1h4n,ENSMUSG00000069305,ortholog_many2many,ENSGALG00000053262,HIST2H4B
H4c9,ENSMUSG00000060639,ortholog_many2many,ENSGALG00000053262,HIST2H4B
Hist1h4m,ENSMUSG00000069306,ortholog_many2many,ENSGALG00000053262,HIST2H4B
H4c11,ENSMUSG00000067455,ortholog_many2many,ENSGALG00000053262,HIST2H4B
Man2c1,ENSMUSG00000032295,ortholog_one2one,ENSGALG00000001615,MAN2C1
Hcrt,ENSMUSG00000045471,ortholog_one2one,ENSGALG00000011485,HCRT
Dnal1,ENSMUSG00000042523,ortholog_one2one,ENSGALG00000028568,DNAL1
Leap2,ENSMUSG00000036216,ortholog_one2one,ENSGALG00000048876,LEAP2
Frmd4b,ENSMUSG00000030064,ortholog_one2one,ENSGALG00000037791,FRMD4B
Il22ra2,ENSMUSG00000039760,ortholog_one2one,ENSGALG00000049755,IL22RA2
Wdr33,ENSMUSG00000024400,ortholog_one2many,ENSGALG00000053889,
,,,ENSGALG00000054982,
Arhgap32,ENSMUSG00000041444,ortholog_one2many,ENSGALG00000046788,
,,,ENSGALG00000050506,gga-mir-12223
Zcchc14,ENSMUSG00000061410,ortholog_one2one,ENSGALG00000034166,ZCCHC14
Plcg1,ENSMUSG00000016933,ortholog_one2one,ENSGALG00000003750,PLCG1
,,,ENSGALG00000025645,U6
Ankrd13c,ENSMUSG00000039988,ortholog_one2many,ENSGALG00000047190,
Wdr86,ENSMUSG00000055235,ortholog_one2one,ENSGALG00000019690,WDR86
Lama3,ENSMUSG00000024421,ortholog_one2one,ENSGALG00000015056,LAMA3
,,,ENSGALG00000036908,
Ankrd16,ENSMUSG00000047909,ortholog_one2one,ENSGALG00000008168,ANKRD16
,,,ENSGALG00000049953,gga-mir-12262
Cldn24,ENSMUSG00000061974,ortholog_many2many,ENSGALG00000053382,
Cldn22,ENSMUSG00000038064,ortholog_many2many,ENSGALG00000053382,
Prpsap2,ENSMUSG00000020528,ortholog_one2one,ENSGALG00000005064,PRPSAP2
,,,ENSGALG00000038425,
Actl6a,ENSMUSG00000027671,ortholog_one2one,ENSGALG00000009061,ACTL6A
Cldn24,ENSMUSG00000061974,ortholog_many2many,ENSGALG00000010662,
Cldn22,ENSMUSG00000038064,ortholog_many2many,ENSGALG00000010662,
Cacna1e,ENSMUSG00000004110,ortholog_one2one,ENSGALG00000003833,CACNA1E
Pik3c3,ENSMUSG00000033628,ortholog_one2one,ENSGALG00000035773,PIK3C3
Fbp1,ENSMUSG00000069805,ortholog_one2one,ENSGALG00000012613,FBP1
Cdc42ep4,ENSMUSG00000041598,ortholog_one2one,ENSGALG00000023364,CDC42EP4
Kif2c,ENSMUSG00000028678,ortholog_one2one,ENSGALG00000010120,KIF2C
Aurka,ENSMUSG00000027496,ortholog_one2one,ENSGALG00000007768,AURKA
Arhgap32,ENSMUSG00000041444,ortholog_one2many,ENSGALG00000053314,
Tagln3,ENSMUSG00000022658,ortholog_one2one,ENSGALG00000015379,TAGLN3
H4c6,ENSMUSG00000069274,ortholog_many2many,ENSGALG00000037322,HIST1H46
H4c12,ENSMUSG00000064288,ortholog_many2many,ENSGALG00000037322,HIST1H46
H4c2,ENSMUSG00000069266,ortholog_many2many,ENSGALG00000037322,HIST1H46
Cdkn2aip,ENSMUSG00000038069,ortholog_one2one,ENSGALG00000010661,CDKN2AIP
Ezh2,ENSMUSG00000029687,ortholog_one2one,ENSGALG00000043399,EZH2
Spc25,ENSMUSG00000005233,ortholog_one2one,ENSGALG00000010900,SPC25
,,,ENSGALG00000030888,
Lmod3,ENSMUSG00000044086,ortholog_one2one,ENSGALG00000018946,LMOD3
Timeless,ENSMUSG00000039994,ortholog_one2one,ENSGALG00000034688,TIMELESS
Chn2,ENSMUSG00000004633,ortholog_one2one,ENSGALG00000011164,
Uqcrq,ENSMUSG00000044894,ortholog_one2one,ENSGALG00000028302,UQCRQ
Elmsan1,ENSMUSG00000042507,ortholog_one2one,ENSGALG00000009282,MIDEAS
Sf3b1,ENSMUSG00000025982,ortholog_one2one,ENSGALG00000008038,SF3B1
Tnni1,ENSMUSG00000026418,ortholog_one2one,ENSGALG00000000313,TNNI1
,,,ENSGALG00000047558,U5
,,,ENSGALG00000000593,
Rmrp,ENSMUSG00000088088,ortholog_one2one,ENSGALG00000025557,RNase_MRP
H3c15,ENSMUSG00000081058,ortholog_one2one,ENSGALG00000038969,
Brd8,ENSMUSG00000003778,ortholog_one2many,ENSGALG00000037646,BRD8
Brd8dc,ENSMUSG00000049357,ortholog_one2many,ENSGALG00000037646,BRD8
G6pc2,ENSMUSG00000005232,ortholog_one2one,ENSGALG00000010899,G6PC2
Wdr33,ENSMUSG00000024400,ortholog_one2many,ENSGALG00000002043,
Fbxl4,ENSMUSG00000040410,ortholog_one2one,ENSGALG00000015490,FBXL4
Arhgap8,ENSMUSG00000078954,ortholog_one2one,ENSGALG00000019261,ARHGAP8
,,,ENSGALG00000049197,
Ddx6,ENSMUSG00000032097,ortholog_one2one,ENSGALG00000033064,DDX6
Fbh1,ENSMUSG00000058594,ortholog_one2one,ENSGALG00000008162,FBXO18
Mrpl47,ENSMUSG00000037531,ortholog_one2one,ENSGALG00000013759,MRPL47
,,,ENSGALG00000004441,
Dna2,ENSMUSG00000036875,ortholog_one2one,ENSGALG00000004037,DNA2
,,,ENSGALG00000049408,HIST1H2B8
Tfeb,ENSMUSG00000023990,ortholog_one2one,ENSGALG00000039878,TFEB
Sft2d3,ENSMUSG00000044982,ortholog_one2one,ENSGALG00000040113,SFT2D3
,,,ENSGALG00000048795,
Fbp2,ENSMUSG00000021456,ortholog_one2one,ENSGALG00000012612,FBP2
Abcb11,ENSMUSG00000027048,ortholog_one2one,ENSGALG00000010891,ABCB11
Mir34c,ENSMUSG00000065587,ortholog_one2one,ENSGALG00000018306,gga-mir-34c
,,,ENSGALG00000051171,
Dtl,ENSMUSG00000037474,ortholog_one2one,ENSGALG00000009837,DTL
,,,ENSGALG00000054329,
Mir34b,ENSMUSG00000065492,ortholog_one2one,ENSGALG00000018305,gga-mir-34b
H2ac1,ENSMUSG00000060081,ortholog_one2many,ENSGALG00000031571,H2A-VIII
Top1,ENSMUSG00000070544,ortholog_one2one,ENSGALG00000003681,TOP1
Shmt1,ENSMUSG00000020534,ortholog_one2one,ENSGALG00000005046,SHMT1
Rit2,ENSMUSG00000057455,ortholog_one2one,ENSGALG00000033353,RIT2
Faxc,ENSMUSG00000028246,ortholog_one2one,ENSGALG00000015489,FAXC
Itpkb,ENSMUSG00000038855,ortholog_one2one,ENSGALG00000009068,ITPKB
Gcfc2,ENSMUSG00000035125,ortholog_one2many,ENSGALG00000048964,
Mr1,ENSMUSG00000026471,ortholog_one2many,ENSGALG00000041380,BF2
,,,ENSGALG00000031567,GPALPP1
H4c4,ENSMUSG00000061482,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
H4c1,ENSMUSG00000060093,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
H4c8,ENSMUSG00000060981,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
H4f16,ENSMUSG00000096010,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
H4c3,ENSMUSG00000060678,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
Hist1h4n,ENSMUSG00000069305,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
H4c9,ENSMUSG00000060639,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
Hist1h4m,ENSMUSG00000069306,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
H4c11,ENSMUSG00000067455,ortholog_many2many,ENSGALG00000053680,HIST1H46L2
Mdfi,ENSMUSG00000032717,ortholog_one2one,ENSGALG00000030377,MDFI
Smcr8,ENSMUSG00000049323,ortholog_one2one,ENSGALG00000024082,SMCR8
H3c3,ENSMUSG00000069310,ortholog_one2many,ENSGALG00000048231,
Ppp2r5a,ENSMUSG00000026626,ortholog_one2one,ENSGALG00000009828,PPP2R5A
Neil1,ENSMUSG00000032298,ortholog_one2one,ENSGALG00000001586,NEIL1
Fam104a,ENSMUSG00000041629,ortholog_one2one,ENSGALG00000026401,FAM104A
Camkk1,ENSMUSG00000020785,ortholog_one2one,ENSGALG00000001617,CAMKK1
Gpr17,ENSMUSG00000052229,ortholog_one2one,ENSGALG00000050460,
Mafb,ENSMUSG00000074622,ortholog_one2one,ENSGALG00000003670,MAFB
Cul1,ENSMUSG00000029686,ortholog_one2one,ENSGALG00000036941,CUL1
Ndufb5,ENSMUSG00000027673,ortholog_one2one,ENSGALG00000009076,NDUFB5
Dhrs9,ENSMUSG00000027068,ortholog_one2one,ENSGALG00000010873,DHRS9
Nenf,ENSMUSG00000037499,ortholog_one2one,ENSGALG00000009821,NENF
,,,ENSGALG00000053834,
H2bc1,ENSMUSG00000050799,ortholog_one2many,ENSGALG00000050350,HIST1H2B7
Copg2,ENSMUSG00000025607,ortholog_one2one,ENSGALG00000008144,COPG2
Syt4,ENSMUSG00000024261,ortholog_one2one,ENSGALG00000042626,SYT4
Wdcp,ENSMUSG00000051721,ortholog_one2one,ENSGALG00000019867,WDCP
Sugp1,ENSMUSG00000011306,ortholog_one2one,ENSGALG00000042132,SUGP1
,,,ENSGALG00000046141,
Ankrd29,ENSMUSG00000057766,ortholog_one2one,ENSGALG00000015034,ANKRD29
,,,ENSGALG00000048525,
Rufy2,ENSMUSG00000020070,ortholog_one2many,ENSGALG00000039161,
Coq3,ENSMUSG00000028247,ortholog_one2one,ENSGALG00000015486,COQ3
H1f6,ENSMUSG00000036211,ortholog_many2many,ENSGALG00000011747,
,,,ENSGALG00000046064,
Map1lc3b,ENSMUSG00000031812,ortholog_one2one,ENSGALG00000055010,MAP1LC3B
Phlda3,ENSMUSG00000041801,ortholog_one2one,ENSGALG00000019802,PHLDA3
Tdrd1,ENSMUSG00000025081,ortholog_one2one,ENSGALG00000046180,TDRD1
Tril,ENSMUSG00000043496,ortholog_one2one,ENSGALG00000011145,TRIL
Kcnu1,ENSMUSG00000031576,ortholog_one2one,ENSGALG00000045668,
Ctsq,ENSMUSG00000021439,ortholog_one2many,ENSGALG00000012610,CTSV
Ctsll3,ENSMUSG00000056728,ortholog_one2many,ENSGALG00000012610,CTSV
Cts3,ENSMUSG00000074870,ortholog_one2many,ENSGALG00000012610,CTSV
Ctsm,ENSMUSG00000074871,ortholog_one2many,ENSGALG00000012610,CTSV
BC051665,ENSMUSG00000042243,ortholog_one2many,ENSGALG00000012610,CTSV
Gm49352,ENSMUSG00000114904,ortholog_one2many,ENSGALG00000012610,CTSV
Cts7,ENSMUSG00000021440,ortholog_one2many,ENSGALG00000012610,CTSV
Ctsl,ENSMUSG00000021477,ortholog_one2many,ENSGALG00000012610,CTSV
4930486L24Rik,ENSMUSG00000050345,ortholog_one2many,ENSGALG00000012610,CTSV
Cts6,ENSMUSG00000021441,ortholog_one2many,ENSGALG00000012610,CTSV
Cts8,ENSMUSG00000057446,ortholog_one2many,ENSGALG00000012610,CTSV
Ctsj,ENSMUSG00000055298,ortholog_one2many,ENSGALG00000012610,CTSV
Ctsr,ENSMUSG00000055679,ortholog_one2many,ENSGALG00000012610,CTSV
,,,ENSGALG00000050451,
Usp13,ENSMUSG00000056900,ortholog_one2one,ENSGALG00000008909,USP13
Ttll5,ENSMUSG00000012609,ortholog_one2one,ENSGALG00000010340,TTLL5
Srsf11,ENSMUSG00000055436,ortholog_one2one,ENSGALG00000011305,SRSF11
,,,ENSGALG00000016142,MX1
,,,ENSGALG00000049588,
Gm25819,ENSMUSG00000084522,ortholog_one2one,ENSGALG00000034694,U6
H2ac1,ENSMUSG00000060081,ortholog_one2many,ENSGALG00000049268,H2A-VIII
Rufy2,ENSMUSG00000020070,ortholog_one2many,ENSGALG00000003990,
Nub1,ENSMUSG00000028954,ortholog_one2one,ENSGALG00000006181,NUB1
Lims2,ENSMUSG00000024395,ortholog_one2one,ENSGALG00000001995,LIMS2
,,,ENSGALG00000042928,
Setbp1,ENSMUSG00000024548,ortholog_one2one,ENSGALG00000036775,SETBP1
Npc1,ENSMUSG00000024413,ortholog_one2one,ENSGALG00000015030,NPC1
Foxp4,ENSMUSG00000023991,ortholog_one2one,ENSGALG00000033497,FOXP4
Btg4,ENSMUSG00000032056,ortholog_one2one,ENSGALG00000007618,BTG4
,,,ENSGALG00000011745,
Nufip1,ENSMUSG00000022009,ortholog_one2one,ENSGALG00000016972,NUFIP1
,,,ENSGALG00000047363,
Ehmt1,ENSMUSG00000036893,ortholog_one2one,ENSGALG00000033678,EHMT1
Smco3,ENSMUSG00000043298,ortholog_one2one,ENSGALG00000011743,SMCO3
,,,ENSGALG00000035075,TAP1
Slc14a1,ENSMUSG00000059336,ortholog_many2many,ENSGALG00000035595,
Slc14a2,ENSMUSG00000024552,ortholog_many2many,ENSGALG00000035595,
,,,ENSGALG00000045115,
Gcfc2,ENSMUSG00000035125,ortholog_one2many,ENSGALG00000047088,
,,,ENSGALG00000016971,
Lzic,ENSMUSG00000028990,ortholog_one2one,ENSGALG00000002616,LZIC
,,,ENSGALG00000035030,KIF20A
Mest,ENSMUSG00000051855,ortholog_one2one,ENSGALG00000008111,MEST
Dhx35,ENSMUSG00000027655,ortholog_one2one,ENSGALG00000003658,DHX35
Slc14a1,ENSMUSG00000059336,ortholog_many2many,ENSGALG00000032749,
Slc14a2,ENSMUSG00000024552,ortholog_many2many,ENSGALG00000032749,
Art4,ENSMUSG00000030217,ortholog_one2one,ENSGALG00000011742,ART4
Ing2,ENSMUSG00000063049,ortholog_one2one,ENSGALG00000010659,ING2
D630039A03Rik,ENSMUSG00000052117,ortholog_one2one,ENSGALG00000023454,C9ORF152
Wdr44,ENSMUSG00000036769,ortholog_one2one,ENSGALG00000005997,WDR44
Cog1,ENSMUSG00000018661,ortholog_one2one,ENSGALG00000029893,COG1
,,,ENSGALG00000053178,
Drd1,ENSMUSG00000021478,ortholog_one2one,ENSGALG00000039698,DRD1
,,,ENSGALG00000051442,TSC22D1
Commd4,ENSMUSG00000032299,ortholog_one2one,ENSGALG00000001572,COMMD4
Lrrc40,ENSMUSG00000063052,ortholog_one2one,ENSGALG00000011301,LRRC40
Prr5,ENSMUSG00000036106,ortholog_one2one,ENSGALG00000014213,PRR5
Sstr2,ENSMUSG00000047904,ortholog_one2one,ENSGALG00000004418,SSTR2
Ggt1,ENSMUSG00000006345,ortholog_one2one,ENSGALG00000006565,
,,,ENSGALG00000053580,
Pex5l,ENSMUSG00000027674,ortholog_one2one,ENSGALG00000043386,PEX5L
Arhgap32,ENSMUSG00000041444,ortholog_one2many,ENSGALG00000045877,
,,,ENSGALG00000028126,gga-mir-6631
Epg5,ENSMUSG00000039840,ortholog_one2many,ENSGALG00000054205,
Ifngr1,ENSMUSG00000020009,ortholog_one2one,ENSGALG00000013865,IFNGR1
Arl6ip5,ENSMUSG00000035199,ortholog_one2one,ENSGALG00000038904,ARL6IP5
,,,ENSGALG00000028560,OC3
,,,ENSGALG00000051426,
Abhd10,ENSMUSG00000033157,ortholog_one2one,ENSGALG00000015378,ABHD10
,,,ENSGALG00000025710,gga-mir-6689
Top3a,ENSMUSG00000002814,ortholog_one2one,ENSGALG00000005028,TOP3A
Ccdc122,ENSMUSG00000034795,ortholog_one2one,ENSGALG00000016968,CCDC122
Ctnnbip1,ENSMUSG00000028988,ortholog_one2one,ENSGALG00000053363,CTNNBIP1
Fam83d,ENSMUSG00000027654,ortholog_one2many,ENSGALG00000049420,
Ift81,ENSMUSG00000029469,ortholog_one2one,ENSGALG00000003854,IFT81
Gdf9,ENSMUSG00000018238,ortholog_one2one,ENSGALG00000028407,GDF9
,,,ENSGALG00000032712,
H2az1,ENSMUSG00000037894,ortholog_one2one,ENSGALG00000014023,H2AFZ
Pnisr,ENSMUSG00000028248,ortholog_one2one,ENSGALG00000015483,PNISR
Glul,ENSMUSG00000026473,ortholog_one2one,ENSGALG00000043754,GLUL
Ift22,ENSMUSG00000007987,ortholog_one2one,ENSGALG00000021653,IFT22
,,,ENSGALG00000045251,
Erg28,ENSMUSG00000021252,ortholog_one2one,ENSGALG00000034354,
Nlrc5,ENSMUSG00000074151,ortholog_one2one,ENSGALG00000001256,NLRC5
,,,ENSGALG00000052311,
Cep41,ENSMUSG00000029790,ortholog_one2one,ENSGALG00000008103,CEP41
,,,ENSGALG00000037819,
,,,ENSGALG00000002992,DAW1
Adcy10,ENSMUSG00000026567,ortholog_one2many,ENSGALG00000044541,
Cntnap2,ENSMUSG00000039419,ortholog_one2one,ENSGALG00000031971,CNTNAP2
Shisal1,ENSMUSG00000062760,ortholog_one2one,ENSGALG00000036598,SHISAL1
Fam83d,ENSMUSG00000027654,ortholog_one2many,ENSGALG00000044404,
Zp3,ENSMUSG00000004948,ortholog_one2many,ENSGALG00000001559,ZP3
Mief2,ENSMUSG00000018599,ortholog_one2one,ENSGALG00000005005,MIEF2
Rwdd4a,ENSMUSG00000031568,ortholog_one2one,ENSGALG00000010658,RWDD4
,,,ENSGALG00000051495,
Mgp,ENSMUSG00000030218,ortholog_one2one,ENSGALG00000011740,MGP
Fam3b,ENSMUSG00000022938,ortholog_one2one,ENSGALG00000016140,FAM3B
Dcun1d2,ENSMUSG00000038506,ortholog_one2one,ENSGALG00000029145,DCUN1D2
Parn,ENSMUSG00000022685,ortholog_one2one,ENSGALG00000003091,PARN
Cstf1,ENSMUSG00000027498,ortholog_one2one,ENSGALG00000007757,CSTF1
Adcy10,ENSMUSG00000026567,ortholog_one2many,ENSGALG00000053309,
Slc39a11,ENSMUSG00000041654,ortholog_one2one,ENSGALG00000004413,SLC39A11
Dapk1,ENSMUSG00000021559,ortholog_one2one,ENSGALG00000012608,DAPK1
Tap2,ENSMUSG00000024339,ortholog_one2one,ENSGALG00000029381,
Shroom1,ENSMUSG00000018387,ortholog_one2one,ENSGALG00000007080,
Kcnh4,ENSMUSG00000035355,ortholog_one2one,ENSGALG00000003354,KCNH4
Ccdc186,ENSMUSG00000035173,ortholog_one2one,ENSGALG00000008956,CCDC186
Csrp1,ENSMUSG00000026421,ortholog_one2one,ENSGALG00000000318,CSRP1
Armh1,ENSMUSG00000060268,ortholog_one2one,ENSGALG00000020716,ARMH1
Mip,ENSMUSG00000025389,ortholog_one2one,ENSGALG00000042119,MIP
Bace2,ENSMUSG00000040605,ortholog_one2one,ENSGALG00000034932,BACE2
Sel1l3,ENSMUSG00000029189,ortholog_one2one,ENSGALG00000039549,SEL1L3
,,,ENSGALG00000047463,
,,,ENSGALG00000052695,
Ttc14,ENSMUSG00000027677,ortholog_one2one,ENSGALG00000008889,TTC14
Ggt5,ENSMUSG00000006344,ortholog_one2one,ENSGALG00000040504,GGT5
Erp27,ENSMUSG00000030219,ortholog_one2one,ENSGALG00000011739,ERP27
,,,ENSGALG00000052458,
Rmc1,ENSMUSG00000024410,ortholog_one2one,ENSGALG00000033054,RMC1
Ift46,ENSMUSG00000002031,ortholog_one2one,ENSGALG00000007438,IFT46
